"param_comb_id","num_trees","mtry","min_node_size","sample_fraction","accuracy","f1","auc","recall","precision","balanced_accuracy","discrepancy","default"
21032,1167,18,4533,0.775,0.810661764705882,0.895431472081218,0.715149813970896,1,0.810661764705882,1,0.0588235294117647,FALSE
21033,1167,19,4533,0.775,0.810661764705882,0.895431472081218,0.714767298505163,1,0.810661764705882,1,0.0588235294117647,FALSE
21034,1167,21,4533,0.775,0.810661764705882,0.895431472081218,0.715631398190344,1,0.810661764705882,1,0.0588235294117647,FALSE
21035,1167,1,5440,0.775,0.810661764705882,0.895431472081218,0.686708825925192,1,0.810661764705882,1,0.0588235294117647,FALSE
21036,1167,2,5440,0.775,0.810661764705882,0.895431472081218,0.689045197366973,1,0.810661764705882,1,0.0588235294117647,FALSE
21037,1167,4,5440,0.775,0.810661764705882,0.895431472081218,0.693211588842657,1,0.810661764705882,1,0.0588235294117647,FALSE
21038,1167,5,5440,0.775,0.810661764705882,0.895431472081218,0.696024040684235,1,0.810661764705882,1,0.0588235294117647,FALSE
21039,1167,7,5440,0.775,0.810661764705882,0.895431472081218,0.700501397970191,1,0.810661764705882,1,0.0588235294117647,FALSE
21040,1167,9,5440,0.775,0.810661764705882,0.895431472081218,0.703754155383836,1,0.810661764705882,1,0.0588235294117647,FALSE
21041,1167,10,5440,0.775,0.810661764705882,0.895431472081218,0.706492305660128,1,0.810661764705882,1,0.0588235294117647,FALSE
21042,1167,12,5440,0.775,0.810661764705882,0.895431472081218,0.709263478854325,1,0.810661764705882,1,0.0588235294117647,FALSE
21043,1167,14,5440,0.775,0.810661764705882,0.895431472081218,0.710411025251525,1,0.810661764705882,1,0.0588235294117647,FALSE
21044,1167,16,5440,0.775,0.810661764705882,0.895431472081218,0.713080377782181,1,0.810661764705882,1,0.0588235294117647,FALSE
21045,1167,18,5440,0.775,0.810661764705882,0.895431472081218,0.71451687471105,1,0.810661764705882,1,0.0588235294117647,FALSE
21046,1167,19,5440,0.775,0.810661764705882,0.895431472081218,0.713740836140281,1,0.810661764705882,1,0.0588235294117647,FALSE
21047,1167,21,5440,0.775,0.810661764705882,0.895431472081218,0.717092662307641,1,0.810661764705882,1,0.0588235294117647,FALSE
21048,1167,1,6347,0.775,0.810661764705882,0.895431472081218,0.684683420293684,1,0.810661764705882,1,0.0588235294117647,FALSE
21049,1167,2,6347,0.775,0.810661764705882,0.895431472081218,0.68755091033177,1,0.810661764705882,1,0.0588235294117647,FALSE
21050,1167,4,6347,0.775,0.810661764705882,0.895431472081218,0.690544988221826,1,0.810661764705882,1,0.0588235294117647,FALSE
21051,1167,5,6347,0.775,0.810661764705882,0.895431472081218,0.6934977874645,1,0.810661764705882,1,0.0588235294117647,FALSE
21052,1167,7,6347,0.775,0.810661764705882,0.895431472081218,0.69773297668582,1,0.810661764705882,1,0.0588235294117647,FALSE
21053,1167,9,6347,0.775,0.810661764705882,0.895431472081218,0.69809347687295,1,0.810661764705882,1,0.0588235294117647,FALSE
21054,1167,10,6347,0.775,0.810661764705882,0.895431472081218,0.702199326332475,1,0.810661764705882,1,0.0588235294117647,FALSE
21055,1167,12,6347,0.775,0.810661764705882,0.895431472081218,0.703302842172468,1,0.810661764705882,1,0.0588235294117647,FALSE
21056,1167,14,6347,0.775,0.810661764705882,0.895431472081218,0.706888580674988,1,0.810661764705882,1,0.0588235294117647,FALSE
21057,1167,16,6347,0.775,0.810661764705882,0.895431472081218,0.710003742597363,1,0.810661764705882,1,0.0588235294117647,FALSE
21058,1167,18,6347,0.775,0.810661764705882,0.895431472081218,0.71281069061929,1,0.810661764705882,1,0.0588235294117647,FALSE
21059,1167,19,6347,0.775,0.810661764705882,0.895431472081218,0.712152984171015,1,0.810661764705882,1,0.0588235294117647,FALSE
21060,1167,21,6347,0.775,0.810661764705882,0.895431472081218,0.71501497038945,1,0.810661764705882,1,0.0588235294117647,FALSE
21061,1167,1,7253,0.775,0.810661764705882,0.895431472081218,0.682795610153446,1,0.810661764705882,1,0.0588235294117647,FALSE
21062,1167,2,7253,0.775,0.810661764705882,0.895431472081218,0.678246703212029,1,0.810661764705882,1,0.0588235294117647,FALSE
21063,1167,4,7253,0.775,0.810661764705882,0.895431472081218,0.671454989762895,1,0.810661764705882,1,0.0588235294117647,FALSE
21064,1167,5,7253,0.775,0.810661764705882,0.895431472081218,0.671499020320102,1,0.810661764705882,1,0.0588235294117647,FALSE
21065,1167,7,7253,0.775,0.810661764705882,0.895431472081218,0.674061048367567,1,0.810661764705882,1,0.0588235294117647,FALSE
21066,1167,9,7253,0.775,0.810661764705882,0.895431472081218,0.686031856108139,1,0.810661764705882,1,0.0588235294117647,FALSE
21067,1167,10,7253,0.775,0.810661764705882,0.895431472081218,0.67253924223411,1,0.810661764705882,1,0.0588235294117647,FALSE
21068,1167,12,7253,0.775,0.810661764705882,0.895431472081218,0.677459657001959,1,0.810661764705882,1,0.0588235294117647,FALSE
21069,1167,14,7253,0.775,0.810661764705882,0.895431472081218,0.685302600004403,1,0.810661764705882,1,0.0588235294117647,FALSE
